name,abbr,year,source,filter,value_type,value
Sweden,SE,2023.0,cause_of_death,"Endocrine, nutritional and metabolic diseases (E00-E90)",normalized,0.0
Sweden,SE,2023.0,cause_of_death,Mental and behavioural disorders (F00-F99),normalized,0.0
Sweden,SE,2023.0,cause_of_death,Diseases of the circulatory system (I00-I99),normalized,0.0
Sweden,SE,2023.0,cause_of_death,Diseases of the respiratory system (J00-J99),normalized,0.0
Sweden,SE,2023.0,cause_of_death,Diseases of the digestive system (K00-K93),normalized,0.0
Sweden,SE,2023.0,cause_of_death,Diseases of the skin and subcutaneous tissue (L00-L99),normalized,0.0
Sweden,SE,2023.0,cause_of_death,Diseases of the musculoskeletal system and connective tissue (M00-M99),normalized,0.0
Sweden,SE,2023.0,cause_of_death,Diseases of the genitourinary system (N00-N99),normalized,0.0
Sweden,SE,2023.0,cause_of_death,"Pregnancy, childbirth and the puerperium (O00-O99)",normalized,0.0
Sweden,SE,2023.0,cause_of_death,Certain conditions originating in the perinatal period (P00-P96),normalized,0.0
Sweden,SE,2023.0,cause_of_death,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",normalized,0.0
Sweden,SE,2023.0,cause_of_death,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",normalized,0.0
Iceland,IS,2023.0,cause_of_death,Malignant neoplasms (C00-C97),normalized,1.0765086206896552
Iceland,IS,2023.0,cause_of_death,"Endocrine, nutritional and metabolic diseases (E00-E90)",normalized,1.608695652173913
Iceland,IS,2023.0,cause_of_death,Mental and behavioural disorders (F00-F99),normalized,1.5066079295154184
Iceland,IS,2023.0,cause_of_death,Diseases of the circulatory system (I00-I99),normalized,0.9474418604651164
Iceland,IS,2023.0,cause_of_death,Diseases of the respiratory system (J00-J99),normalized,1.0408163265306123
Iceland,IS,2023.0,cause_of_death,Diseases of the digestive system (K00-K93),normalized,1.4851485148514854
Iceland,IS,2023.0,cause_of_death,Diseases of the skin and subcutaneous tissue (L00-L99),normalized,3.3
Iceland,IS,2023.0,cause_of_death,Diseases of the musculoskeletal system and connective tissue (M00-M99),normalized,0.4736842105263158
Iceland,IS,2023.0,cause_of_death,Diseases of the genitourinary system (N00-N99),normalized,2.142857142857143
Iceland,IS,2023.0,cause_of_death,"Pregnancy, childbirth and the puerperium (O00-O99)",normalized,
Iceland,IS,2023.0,cause_of_death,Certain conditions originating in the perinatal period (P00-P96),normalized,1.6
Iceland,IS,2023.0,cause_of_death,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",normalized,0.75
Iceland,IS,2023.0,cause_of_death,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",normalized,2.0
Norway,NO,2023.0,cause_of_death,Malignant neoplasms (C00-C97),normalized,0.0
Norway,NO,2023.0,cause_of_death,"Endocrine, nutritional and metabolic diseases (E00-E90)",normalized,0.0
Norway,NO,2023.0,cause_of_death,Mental and behavioural disorders (F00-F99),normalized,0.0
Norway,NO,2023.0,cause_of_death,Diseases of the circulatory system (I00-I99),normalized,0.0
Norway,NO,2023.0,cause_of_death,Diseases of the respiratory system (J00-J99),normalized,0.0
Norway,NO,2023.0,cause_of_death,Diseases of the digestive system (K00-K93),normalized,0.0
Norway,NO,2023.0,cause_of_death,Diseases of the skin and subcutaneous tissue (L00-L99),normalized,0.0
Norway,NO,2023.0,cause_of_death,Diseases of the musculoskeletal system and connective tissue (M00-M99),normalized,0.0
Norway,NO,2023.0,cause_of_death,Diseases of the genitourinary system (N00-N99),normalized,0.0
Norway,NO,2023.0,cause_of_death,"Pregnancy, childbirth and the puerperium (O00-O99)",normalized,
Norway,NO,2023.0,cause_of_death,Certain conditions originating in the perinatal period (P00-P96),normalized,0.0
Norway,NO,2023.0,cause_of_death,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",normalized,0.0
Norway,NO,2023.0,cause_of_death,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",normalized,0.0
Switzerland,CH,2023.0,cause_of_death,Malignant neoplasms (C00-C97),normalized,0.0
Switzerland,CH,2023.0,cause_of_death,"Endocrine, nutritional and metabolic diseases (E00-E90)",normalized,0.0
Switzerland,CH,2023.0,cause_of_death,Mental and behavioural disorders (F00-F99),normalized,0.0
Switzerland,CH,2023.0,cause_of_death,Diseases of the circulatory system (I00-I99),normalized,0.0
Switzerland,CH,2023.0,cause_of_death,Diseases of the respiratory system (J00-J99),normalized,0.0
Switzerland,CH,2023.0,cause_of_death,Diseases of the digestive system (K00-K93),normalized,0.0
Switzerland,CH,2023.0,cause_of_death,Diseases of the skin and subcutaneous tissue (L00-L99),normalized,0.0
Switzerland,CH,2023.0,cause_of_death,Diseases of the musculoskeletal system and connective tissue (M00-M99),normalized,0.0
Switzerland,CH,2023.0,cause_of_death,Diseases of the genitourinary system (N00-N99),normalized,0.0
Switzerland,CH,2023.0,cause_of_death,"Pregnancy, childbirth and the puerperium (O00-O99)",normalized,0.0
Switzerland,CH,2023.0,cause_of_death,Certain conditions originating in the perinatal period (P00-P96),normalized,0.0
Switzerland,CH,2023.0,cause_of_death,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",normalized,0.0
Switzerland,CH,2023.0,cause_of_death,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",normalized,0.0
Serbia,RS,2023.0,cause_of_death,Malignant neoplasms (C00-C97),normalized,0.0
Serbia,RS,2023.0,cause_of_death,"Endocrine, nutritional and metabolic diseases (E00-E90)",normalized,0.0
Serbia,RS,2023.0,cause_of_death,Mental and behavioural disorders (F00-F99),normalized,0.0
Serbia,RS,2023.0,cause_of_death,Diseases of the circulatory system (I00-I99),normalized,0.0
Serbia,RS,2023.0,cause_of_death,Diseases of the respiratory system (J00-J99),normalized,0.0
Serbia,RS,2023.0,cause_of_death,Diseases of the digestive system (K00-K93),normalized,0.0
Serbia,RS,2023.0,cause_of_death,Diseases of the skin and subcutaneous tissue (L00-L99),normalized,0.0
Serbia,RS,2023.0,cause_of_death,Diseases of the musculoskeletal system and connective tissue (M00-M99),normalized,0.0
Serbia,RS,2023.0,cause_of_death,Diseases of the genitourinary system (N00-N99),normalized,0.0
Serbia,RS,2023.0,cause_of_death,"Pregnancy, childbirth and the puerperium (O00-O99)",normalized,0.0
Serbia,RS,2023.0,cause_of_death,Certain conditions originating in the perinatal period (P00-P96),normalized,0.0
Serbia,RS,2023.0,cause_of_death,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",normalized,0.0
Serbia,RS,2023.0,cause_of_death,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",normalized,0.0
Austria,AT,2020,vaccine,AZ,value (first dose),0.0
Austria,AT,2020,vaccine,COM,value (first dose),5344.0
Austria,AT,2020,vaccine,COMBA.1,value (first dose),2.0
Austria,AT,2020,vaccine,COMBA.4-5,value (first dose),0.0
Austria,AT,2020,vaccine,JANSS,value (first dose),0.0
Austria,AT,2020,vaccine,MOD,value (first dose),0.0
Austria,AT,2020,vaccine,MODBA.1,value (first dose),0.0
Austria,AT,2020,vaccine,NVXD,value (first dose),0.0
Austria,AT,2020,vaccine,SGSK,value (first dose),0.0
Austria,AT,2020,vaccine,UNK,value (first dose),0.0
Austria,AT,2020,vaccine,VLA,value (first dose),0.0
Austria,AT,2021,vaccine,AZ,value (first dose),817524.0
Austria,AT,2021,vaccine,COM,value (first dose),4516562.0
Austria,AT,2021,vaccine,COMBA.1,value (first dose),242.0
Austria,AT,2021,vaccine,COMBA.4-5,value (first dose),54.0
Austria,AT,2021,vaccine,JANSS,value (first dose),351865.0
Austria,AT,2021,vaccine,MOD,value (first dose),558359.0
Austria,AT,2021,vaccine,MODBA.1,value (first dose),7.0
Austria,AT,2021,vaccine,NVXD,value (first dose),0.0
Austria,AT,2021,vaccine,SGSK,value (first dose),0.0
Austria,AT,2021,vaccine,UNK,value (first dose),0.0
Austria,AT,2021,vaccine,VLA,value (first dose),0.0
Austria,AT,2022,vaccine,AZ,value (first dose),21.0
Austria,AT,2022,vaccine,COM,value (first dose),107831.0
Austria,AT,2022,vaccine,COMBA.1,value (first dose),444.0
Austria,AT,2022,vaccine,COMBA.4-5,value (first dose),3182.0
Austria,AT,2022,vaccine,JANSS,value (first dose),821.0
Austria,AT,2022,vaccine,MOD,value (first dose),5522.0
Austria,AT,2022,vaccine,MODBA.1,value (first dose),73.0
Austria,AT,2022,vaccine,NVXD,value (first dose),4602.0
Austria,AT,2022,vaccine,SGSK,value (first dose),0.0
Austria,AT,2022,vaccine,UNK,value (first dose),0.0
Austria,AT,2022,vaccine,VLA,value (first dose),460.0
Austria,AT,2023,vaccine,AZ,value (first dose),0.0
Austria,AT,2023,vaccine,COM,value (first dose),311.0
Austria,AT,2023,vaccine,COMBA.1,value (first dose),40.0
Austria,AT,2023,vaccine,COMBA.4-5,value (first dose),731.0
Austria,AT,2023,vaccine,JANSS,value (first dose),14.0
Austria,AT,2023,vaccine,MOD,value (first dose),36.0
Austria,AT,2023,vaccine,MODBA.1,value (first dose),6.0
Austria,AT,2023,vaccine,NVXD,value (first dose),36.0
Austria,AT,2023,vaccine,SGSK,value (first dose),2.0
Austria,AT,2023,vaccine,UNK,value (first dose),0.0
Austria,AT,2023,vaccine,VLA,value (first dose),34.0
Belgium,BE,2020,vaccine,AZ,value (first dose),0.0
Belgium,BE,2020,vaccine,COM,value (first dose),980.0
Belgium,BE,2020,vaccine,COMBA.1,value (first dose),0.0
Belgium,BE,2020,vaccine,COMBA.4-5,value (first dose),0.0
Belgium,BE,2020,vaccine,JANSS,value (first dose),0.0
Belgium,BE,2020,vaccine,MOD,value (first dose),0.0
Belgium,BE,2020,vaccine,MODBA.1,value (first dose),0.0
Belgium,BE,2020,vaccine,NVXD,value (first dose),0.0
Belgium,BE,2021,vaccine,AZ,value (first dose),1432210.0
Belgium,BE,2021,vaccine,COM,value (first dose),5892648.0
Belgium,BE,2021,vaccine,COMBA.1,value (first dose),0.0
Belgium,BE,2021,vaccine,COMBA.4-5,value (first dose),0.0
Belgium,BE,2021,vaccine,JANSS,value (first dose),425500.0
Belgium,BE,2021,vaccine,MOD,value (first dose),692807.0
Belgium,BE,2021,vaccine,MODBA.1,value (first dose),0.0
Belgium,BE,2021,vaccine,NVXD,value (first dose),0.0
Belgium,BE,2022,vaccine,AZ,value (first dose),62.0
Belgium,BE,2022,vaccine,COM,value (first dose),51853.0
Belgium,BE,2022,vaccine,COMBA.1,value (first dose),0.0
Belgium,BE,2022,vaccine,COMBA.4-5,value (first dose),0.0
Belgium,BE,2022,vaccine,JANSS,value (first dose),2040.0
Belgium,BE,2022,vaccine,MOD,value (first dose),3787.0
Belgium,BE,2022,vaccine,MODBA.1,value (first dose),0.0
Belgium,BE,2022,vaccine,NVXD,value (first dose),1085.0
Belgium,BE,2023,vaccine,AZ,value (first dose),0.0
Belgium,BE,2023,vaccine,COM,value (first dose),206.0
Belgium,BE,2023,vaccine,COMBA.1,value (first dose),0.0
Belgium,BE,2023,vaccine,COMBA.4-5,value (first dose),0.0
Belgium,BE,2023,vaccine,JANSS,value (first dose),22.0
Belgium,BE,2023,vaccine,MOD,value (first dose),5.0
Belgium,BE,2023,vaccine,MODBA.1,value (first dose),0.0
Belgium,BE,2023,vaccine,NVXD,value (first dose),4.0
Bulgaria,BG,2020,vaccine,COM,value (first dose),4739.0
Bulgaria,BG,2020,vaccine,MOD,value (first dose),0.0
Bulgaria,BG,2021,vaccine,AZ,value (first dose),248130.0
Bulgaria,BG,2021,vaccine,COM,value (first dose),1046979.0
Bulgaria,BG,2021,vaccine,JANSS,value (first dose),465729.0
Bulgaria,BG,2021,vaccine,MOD,value (first dose),190723.0
Bulgaria,BG,2022,vaccine,AZ,value (first dose),32.0
Bulgaria,BG,2022,vaccine,COM,value (first dose),65507.0
Bulgaria,BG,2022,vaccine,JANSS,value (first dose),48273.0
Bulgaria,BG,2022,vaccine,MOD,value (first dose),5678.0
Bulgaria,BG,2023,vaccine,AZ,value (first dose),0.0
Bulgaria,BG,2023,vaccine,COM,value (first dose),483.0
Bulgaria,BG,2023,vaccine,JANSS,value (first dose),2273.0
Bulgaria,BG,2023,vaccine,MOD,value (first dose),0.0
Cyprus,CY,2020,vaccine,COM,value (first dose),3010.0
Cyprus,CY,2021,vaccine,AZ,value (first dose),130193.0
Cyprus,CY,2021,vaccine,COM,value (first dose),412606.0
Cyprus,CY,2021,vaccine,JANSS,value (first dose),22596.0
Cyprus,CY,2021,vaccine,MOD,value (first dose),47035.0
Cyprus,CY,2022,vaccine,AZ,value (first dose),4.0
Cyprus,CY,2022,vaccine,COM,value (first dose),6973.0
Cyprus,CY,2022,vaccine,COMBA.1,value (first dose),0.0
Cyprus,CY,2022,vaccine,COMBA.4-5,value (first dose),0.0
Cyprus,CY,2022,vaccine,JANSS,value (first dose),1824.0
Cyprus,CY,2022,vaccine,MOD,value (first dose),5761.0
Cyprus,CY,2022,vaccine,MODBA.1,value (first dose),0.0
Cyprus,CY,2022,vaccine,MODBA.4-5,value (first dose),0.0
Cyprus,CY,2022,vaccine,NVXD,value (first dose),785.0
Cyprus,CY,2023,vaccine,AZ,value (first dose),0.0
Cyprus,CY,2023,vaccine,COM,value (first dose),596.0
Cyprus,CY,2023,vaccine,COMBA.1,value (first dose),0.0
Cyprus,CY,2023,vaccine,COMBA.4-5,value (first dose),0.0
Cyprus,CY,2023,vaccine,JANSS,value (first dose),51.0
Cyprus,CY,2023,vaccine,MOD,value (first dose),0.0
Cyprus,CY,2023,vaccine,MODBA.1,value (first dose),0.0
Cyprus,CY,2023,vaccine,MODBA.4-5,value (first dose),0.0
Cyprus,CY,2023,vaccine,NVXD,value (first dose),0.0
Czechia,CZ,2020,vaccine,COM,value (first dose),14295.0
Czechia,CZ,2020,vaccine,MOD,value (first dose),1.0
Czechia,CZ,2021,vaccine,AZ,value (first dose),446746.0
Czechia,CZ,2021,vaccine,COM,value (first dose),5092242.0
Czechia,CZ,2021,vaccine,JANSS,value (first dose),404230.0
Czechia,CZ,2021,vaccine,MOD,value (first dose),508416.0
Czechia,CZ,2022,vaccine,AZ,value (first dose),9.0
Czechia,CZ,2022,vaccine,COM,value (first dose),62312.0
Czechia,CZ,2022,vaccine,COMBA.1,value (first dose),58.0
Czechia,CZ,2022,vaccine,COMBA.4-5,value (first dose),203.0
Czechia,CZ,2022,vaccine,JANSS,value (first dose),6942.0
Czechia,CZ,2022,vaccine,MOD,value (first dose),9176.0
Czechia,CZ,2022,vaccine,MODBA.1,value (first dose),2.0
Czechia,CZ,2022,vaccine,NVXD,value (first dose),5433.0
Czechia,CZ,2023,vaccine,AZ,value (first dose),0.0
Czechia,CZ,2023,vaccine,COM,value (first dose),796.0
Czechia,CZ,2023,vaccine,COMBA.1,value (first dose),87.0
Czechia,CZ,2023,vaccine,COMBA.4-5,value (first dose),239.0
Czechia,CZ,2023,vaccine,COMXBB,value (first dose),70.0
Czechia,CZ,2023,vaccine,JANSS,value (first dose),507.0
Czechia,CZ,2023,vaccine,MOD,value (first dose),78.0
Czechia,CZ,2023,vaccine,MODBA.1,value (first dose),10.0
Czechia,CZ,2023,vaccine,MODBA.4-5,value (first dose),3.0
Czechia,CZ,2023,vaccine,NVXD,value (first dose),3.0
Czechia,CZ,2023,vaccine,SGSK,value (first dose),0.0
Germany,DE,2020,vaccine,UNK,value (first dose),302640.0
Germany,DE,2021,vaccine,UNK,value (first dose),58928829.0
Germany,DE,2022,vaccine,UNK,value (first dose),1062942.0
Germany,DE,2023,vaccine,UNK,value (first dose),10415.0
Denmark,DK,2020,vaccine,COM,value (first dose),41333.0
Denmark,DK,2020,vaccine,MOD,value (first dose),6.0
Denmark,DK,2021,vaccine,AZ,value (first dose),152288.0
Denmark,DK,2021,vaccine,COM,value (first dose),3481073.0
Denmark,DK,2021,vaccine,COMBA.1,value (first dose),0.0
Denmark,DK,2021,vaccine,COMBA.4-5,value (first dose),0.0
Denmark,DK,2021,vaccine,JANSS,value (first dose),45128.0
Denmark,DK,2021,vaccine,MOD,value (first dose),560339.0
Denmark,DK,2022,vaccine,AZ,value (first dose),12.0
Denmark,DK,2022,vaccine,COM,value (first dose),18583.0
Denmark,DK,2022,vaccine,COMBA.1,value (first dose),0.0
Denmark,DK,2022,vaccine,COMBA.4-5,value (first dose),0.0
Denmark,DK,2022,vaccine,JANSS,value (first dose),189.0
Denmark,DK,2022,vaccine,MOD,value (first dose),2414.0
Denmark,DK,2023,vaccine,AZ,value (first dose),1.0
Denmark,DK,2023,vaccine,COM,value (first dose),813.0
Denmark,DK,2023,vaccine,COMBA.1,value (first dose),0.0
Denmark,DK,2023,vaccine,COMBA.4-5,value (first dose),0.0
Denmark,DK,2023,vaccine,JANSS,value (first dose),22.0
Denmark,DK,2023,vaccine,MOD,value (first dose),2.0
Denmark,DK,2023,vaccine,UNK,value (first dose),3.0
Estonia,EE,2020,vaccine,COM,value (first dose),2505.0
Estonia,EE,2021,vaccine,AZ,value (first dose),118335.0
Estonia,EE,2021,vaccine,COM,value (first dose),511193.0
Estonia,EE,2021,vaccine,JANSS,value (first dose),75095.0
Estonia,EE,2021,vaccine,MOD,value (first dose),77991.0
Estonia,EE,2022,vaccine,AZ,value (first dose),12.0
Estonia,EE,2022,vaccine,COM,value (first dose),6853.0
Estonia,EE,2022,vaccine,COMBA.1,value (first dose),18.0
Estonia,EE,2022,vaccine,COMBA.4-5,value (first dose),37.0
Estonia,EE,2022,vaccine,JANSS,value (first dose),3610.0
Estonia,EE,2022,vaccine,MOD,value (first dose),895.0
Estonia,EE,2022,vaccine,MODBA.1,value (first dose),8.0
Estonia,EE,2022,vaccine,MODBA.4-5,value (first dose),0.0
Estonia,EE,2022,vaccine,NVXD,value (first dose),185.0
Estonia,EE,2023,vaccine,AZ,value (first dose),2.0
Estonia,EE,2023,vaccine,COM,value (first dose),92.0
Estonia,EE,2023,vaccine,COMBA.1,value (first dose),13.0
Estonia,EE,2023,vaccine,COMBA.4-5,value (first dose),91.0
Estonia,EE,2023,vaccine,JANSS,value (first dose),122.0
Estonia,EE,2023,vaccine,MOD,value (first dose),0.0
Estonia,EE,2023,vaccine,MODBA.1,value (first dose),1.0
Estonia,EE,2023,vaccine,MODBA.4-5,value (first dose),3.0
Estonia,EE,2023,vaccine,NVXD,value (first dose),2.0
Greece,EL,2020,vaccine,AZ,value (first dose),2.0
Greece,EL,2020,vaccine,COM,value (first dose),4049.0
Greece,EL,2020,vaccine,COMBA.1,value (first dose),0.0
Greece,EL,2020,vaccine,COMBA.4-5,value (first dose),0.0
Greece,EL,2020,vaccine,JANSS,value (first dose),0.0
Greece,EL,2020,vaccine,MOD,value (first dose),17.0
Greece,EL,2020,vaccine,NVXD,value (first dose),0.0
Greece,EL,2021,vaccine,AZ,value (first dose),787619.0
Greece,EL,2021,vaccine,COM,value (first dose),5247346.0
Greece,EL,2021,vaccine,COMBA.1,value (first dose),0.0
Greece,EL,2021,vaccine,COMBA.4-5,value (first dose),0.0
Greece,EL,2021,vaccine,JANSS,value (first dose),568874.0
Greece,EL,2021,vaccine,MOD,value (first dose),585946.0
Greece,EL,2021,vaccine,NVXD,value (first dose),1.0
Greece,EL,2022,vaccine,AZ,value (first dose),12.0
Greece,EL,2022,vaccine,COM,value (first dose),197046.0
Greece,EL,2022,vaccine,COMBA.1,value (first dose),5.0
Greece,EL,2022,vaccine,COMBA.4-5,value (first dose),37.0
Greece,EL,2022,vaccine,JANSS,value (first dose),28618.0
Greece,EL,2022,vaccine,MOD,value (first dose),7054.0
Greece,EL,2022,vaccine,NVXD,value (first dose),5219.0
Greece,EL,2023,vaccine,AZ,value (first dose),0.0
Greece,EL,2023,vaccine,COM,value (first dose),261.0
Greece,EL,2023,vaccine,COMBA.1,value (first dose),2.0
Greece,EL,2023,vaccine,COMBA.4-5,value (first dose),994.0
Greece,EL,2023,vaccine,JANSS,value (first dose),672.0
Greece,EL,2023,vaccine,MOD,value (first dose),0.0
Greece,EL,2023,vaccine,NVXD,value (first dose),6.0
Spain,ES,2020,vaccine,AZ,value (first dose),0.0
Spain,ES,2020,vaccine,COM,value (first dose),96411.0
Spain,ES,2020,vaccine,COMBIV,value (first dose),0.0
Spain,ES,2020,vaccine,JANSS,value (first dose),0.0
Spain,ES,2020,vaccine,MOD,value (first dose),0.0
Spain,ES,2020,vaccine,MODBIV,value (first dose),0.0
Spain,ES,2021,vaccine,AZ,value (first dose),5111267.0
Spain,ES,2021,vaccine,COM,value (first dose),24231158.0
Spain,ES,2021,vaccine,COMBIV,value (first dose),0.0
Spain,ES,2021,vaccine,JANSS,value (first dose),1982056.0
Spain,ES,2021,vaccine,MOD,value (first dose),4784035.0
Spain,ES,2021,vaccine,MODBIV,value (first dose),0.0
Spain,ES,2022,vaccine,AZ,value (first dose),9.0
Spain,ES,2022,vaccine,COM,value (first dose),126529.0
Spain,ES,2022,vaccine,COMBIV,value (first dose),0.0
Spain,ES,2022,vaccine,JANSS,value (first dose),191.0
Spain,ES,2022,vaccine,MOD,value (first dose),137282.0
Spain,ES,2022,vaccine,MODBIV,value (first dose),0.0
Spain,ES,2023,vaccine,AZ,value (first dose),1.0
Spain,ES,2023,vaccine,COM,value (first dose),2285.0
Spain,ES,2023,vaccine,COMBIV,value (first dose),0.0
Spain,ES,2023,vaccine,JANSS,value (first dose),1.0
Spain,ES,2023,vaccine,MOD,value (first dose),1.0
Spain,ES,2023,vaccine,MODBIV,value (first dose),0.0
Finland,FI,2020,vaccine,AZ,value (first dose),3.0
Finland,FI,2020,vaccine,COM,value (first dose),17106.0
Finland,FI,2020,vaccine,COMBA.1,value (first dose),0.0
Finland,FI,2020,vaccine,COMBA.4-5,value (first dose),0.0
Finland,FI,2020,vaccine,JANSS,value (first dose),0.0
Finland,FI,2020,vaccine,MOD,value (first dose),33.0
Finland,FI,2020,vaccine,NVXD,value (first dose),0.0
Finland,FI,2020,vaccine,UNK,value (first dose),9.0
Finland,FI,2020,vaccine,VLA,value (first dose),0.0
Finland,FI,2021,vaccine,AZ,value (first dose),1084194.0
Finland,FI,2021,vaccine,COM,value (first dose),9623064.0
Finland,FI,2021,vaccine,COMBA.1,value (first dose),0.0
Finland,FI,2021,vaccine,COMBA.4-5,value (first dose),0.0
Finland,FI,2021,vaccine,JANSS,value (first dose),0.0
Finland,FI,2021,vaccine,MOD,value (first dose),1351764.0
Finland,FI,2021,vaccine,NVXD,value (first dose),0.0
Finland,FI,2021,vaccine,UNK,value (first dose),3354.0
Finland,FI,2021,vaccine,VLA,value (first dose),0.0
Finland,FI,2022,vaccine,AZ,value (first dose),6.0
Finland,FI,2022,vaccine,COM,value (first dose),125738.0
Finland,FI,2022,vaccine,COMBA.1,value (first dose),0.0
Finland,FI,2022,vaccine,COMBA.4-5,value (first dose),0.0
Finland,FI,2022,vaccine,JANSS,value (first dose),0.0
Finland,FI,2022,vaccine,MOD,value (first dose),20514.0
Finland,FI,2022,vaccine,NVXD,value (first dose),0.0
Finland,FI,2022,vaccine,UNK,value (first dose),7433.0
Finland,FI,2022,vaccine,VLA,value (first dose),0.0
Finland,FI,2023,vaccine,AZ,value (first dose),0.0
Finland,FI,2023,vaccine,COM,value (first dose),257.0
Finland,FI,2023,vaccine,COMBA.1,value (first dose),0.0
Finland,FI,2023,vaccine,COMBA.4-5,value (first dose),0.0
Finland,FI,2023,vaccine,JANSS,value (first dose),0.0
Finland,FI,2023,vaccine,MOD,value (first dose),0.0
Finland,FI,2023,vaccine,NVXD,value (first dose),0.0
Finland,FI,2023,vaccine,UNK,value (first dose),3028.0
Finland,FI,2023,vaccine,VLA,value (first dose),0.0
France,FR,2020,vaccine,AZ,value (first dose),0.0
France,FR,2020,vaccine,COM,value (first dose),4529.0
France,FR,2020,vaccine,COMBA.4-5,value (first dose),0.0
France,FR,2020,vaccine,JANSS,value (first dose),0.0
France,FR,2020,vaccine,MOD,value (first dose),0.0
France,FR,2020,vaccine,MODBA.1,value (first dose),0.0
France,FR,2020,vaccine,MODBA.4-5,value (first dose),0.0
France,FR,2020,vaccine,NVXD,value (first dose),0.0
France,FR,2020,vaccine,SGSK,value (first dose),0.0
France,FR,2020,vaccine,UNK,value (first dose),4611.0
France,FR,2021,vaccine,AZ,value (first dose),4415394.0
France,FR,2021,vaccine,COM,value (first dose),37861464.0
France,FR,2021,vaccine,COMBA.4-5,value (first dose),0.0
France,FR,2021,vaccine,JANSS,value (first dose),1076799.0
France,FR,2021,vaccine,MOD,value (first dose),5721357.0
France,FR,2021,vaccine,MODBA.1,value (first dose),0.0
France,FR,2021,vaccine,MODBA.4-5,value (first dose),0.0
France,FR,2021,vaccine,NVXD,value (first dose),0.0
France,FR,2021,vaccine,SGSK,value (first dose),0.0
France,FR,2021,vaccine,UNK,value (first dose),53233557.0
France,FR,2022,vaccine,AZ,value (first dose),76.0
France,FR,2022,vaccine,COM,value (first dose),706144.0
France,FR,2022,vaccine,COMBA.4-5,value (first dose),19452.0
France,FR,2022,vaccine,JANSS,value (first dose),2152.0
France,FR,2022,vaccine,MOD,value (first dose),213519.0
France,FR,2022,vaccine,MODBA.1,value (first dose),1108.0
France,FR,2022,vaccine,MODBA.4-5,value (first dose),0.0
France,FR,2022,vaccine,NVXD,value (first dose),18212.0
France,FR,2022,vaccine,SGSK,value (first dose),4.0
France,FR,2022,vaccine,UNK,value (first dose),1406317.0
France,FR,2023,vaccine,AZ,value (first dose),1.0
France,FR,2023,vaccine,COM,value (first dose),7921.0
France,FR,2023,vaccine,COMBA.4-5,value (first dose),18197.0
France,FR,2023,vaccine,JANSS,value (first dose),100.0
France,FR,2023,vaccine,MOD,value (first dose),35.0
France,FR,2023,vaccine,MODBA.1,value (first dose),454.0
France,FR,2023,vaccine,MODBA.4-5,value (first dose),432.0
France,FR,2023,vaccine,NVXD,value (first dose),903.0
France,FR,2023,vaccine,SGSK,value (first dose),294.0
France,FR,2023,vaccine,UNK,value (first dose),33176.0
Croatia,HR,2020,vaccine,COM,value (first dose),12772.0
Croatia,HR,2020,vaccine,MOD,value (first dose),5.0
Croatia,HR,2020,vaccine,UNK,value (first dose),212.0
Croatia,HR,2021,vaccine,AZ,value (first dose),288233.0
Croatia,HR,2021,vaccine,COM,value (first dose),1547262.0
Croatia,HR,2021,vaccine,JANSS,value (first dose),188828.0
Croatia,HR,2021,vaccine,MOD,value (first dose),194853.0
Croatia,HR,2021,vaccine,UNK,value (first dose),8794.0
Croatia,HR,2022,vaccine,AZ,value (first dose),41.0
Croatia,HR,2022,vaccine,COM,value (first dose),28582.0
Croatia,HR,2022,vaccine,JANSS,value (first dose),11486.0
Croatia,HR,2022,vaccine,MOD,value (first dose),2284.0
Croatia,HR,2022,vaccine,NVXD,value (first dose),734.0
Croatia,HR,2022,vaccine,UNK,value (first dose),18.0
Croatia,HR,2023,vaccine,AZ,value (first dose),3.0
Croatia,HR,2023,vaccine,COM,value (first dose),345.0
Croatia,HR,2023,vaccine,JANSS,value (first dose),397.0
Croatia,HR,2023,vaccine,MOD,value (first dose),3.0
Croatia,HR,2023,vaccine,NVXD,value (first dose),1.0
Croatia,HR,2023,vaccine,UNK,value (first dose),60.0
Hungary,HU,2020,vaccine,COM,value (first dose),11873.0
Hungary,HU,2021,vaccine,AZ,value (first dose),636866.0
Hungary,HU,2021,vaccine,BECNBG,value (first dose),1113273.0
Hungary,HU,2021,vaccine,COM,value (first dose),2584605.0
Hungary,HU,2021,vaccine,JANSS,value (first dose),212810.0
Hungary,HU,2021,vaccine,MOD,value (first dose),361139.0
Hungary,HU,2021,vaccine,SPU,value (first dose),912079.0
Hungary,HU,2022,vaccine,AZ,value (first dose),92.0
Hungary,HU,2022,vaccine,BECNBG,value (first dose),14614.0
